id,Date,Username,Raw_text,Url,Text
665,2022-10-20 08:21:30+00:00,InesvanBokhoven,"Hee, @telegraaf: vinden jullie dat nou echt getuigen van goede smaak of medeleven, door recht onder het stuk over het Hebe-drama een artikel te plaatsen over het coke-gebruik van een verwend manneke dat nooit beroemd zou zijn geweest zonder zijn pa? ECHT?

https://t.co/2F3XlD7Fse",https://twitter.com/InesvanBokhoven/status/1583010508491616257,"Hee, @USER vinden jullie dat nou echt getuigen van goede smaak of medeleven, door recht onder het stuk over het Hebe-drama een artikel te plaatsen over het coke-gebruik van een verwend manneke dat nooit beroemd zou zijn geweest zonder zijn pa? ECHT?

https://t.co/2F3XlD7Fse"
666,2022-10-20 08:20:39+00:00,Scherprechter1,"De agenten die geen zin hadden hun auto uit te komen zouden verplicht 2 jaar lopend straat dienst moeten doen gedurende 8 uur per dag.

Twee overleden mensen gevonden in auto, politie 'twijfelt er niet aan' dat het Hebe en Sanne zijn https://t.co/gIwX6iF9Ph",https://twitter.com/Scherprechter1/status/1583010292065525765,"De agenten die geen zin hadden hun auto uit te komen zouden verplicht 2 jaar lopend straat dienst moeten doen gedurende 8 uur per dag.

Twee overleden mensen gevonden in auto, politie 'twijfelt er niet aan' dat het Hebe en Sanne zijn HTTP"
667,2022-10-20 08:20:25+00:00,cornew1,Sanne en Hebe rust zacht🙏🙏,https://twitter.com/cornew1/status/1583010233416560645,Sanne en Hebe rust zacht🙏🙏
668,2022-10-20 08:19:36+00:00,psvfantoine,Politie zocht al dag eerder op plek waar auto Sanne en Hebe gevonden is https://t.co/UFl7Pzbe0f,https://twitter.com/psvfantoine/status/1583010029321322496,Politie zocht al dag eerder op plek waar auto Sanne en Hebe gevonden is HTTP
669,2022-10-20 08:16:55+00:00,LindavandeLouw2,sanne en hebe moet ze maar nie zoveel wiet roken v2k kapot wel,https://twitter.com/LindavandeLouw2/status/1583009353761554432,sanne en hebe moet ze maar nie zoveel wiet roken v2k kapot wel
670,2022-10-20 08:14:38+00:00,janwijten,Verschrikkelijk Hebe en Sanne rip https://t.co/O8GruATkOm,https://twitter.com/janwijten/status/1583008777975918596,Verschrikkelijk Hebe en Sanne rip HTTP
671,2022-10-20 08:14:22+00:00,gva,Zoektocht naar Hebe (10) en Sanne (26) kent dramatisch einde: zo verliep dagenlange zoektocht https://t.co/O0RozcAq4j https://t.co/w9pCuxNisU,https://twitter.com/gva/status/1583008710766788609,Zoektocht naar Hebe (10) en Sanne (26) kent dramatisch einde: zo verliep dagenlange zoektocht HTTP HTTP
672,2022-10-20 08:13:24+00:00,RanzigeRidder,"En dan lees je dit... Onbegrijpelijk!  Incompetente agenten, een schorsing op zijn minst zou op zijn plaats zijn voor deze ""hulpverleners""😡

Melding van bandensporen Hebe en Sanne werd al dag eerder gedaan: ‘Politie is in auto blijven zitten’ https://t.co/QbOZGuuNE0",https://twitter.com/RanzigeRidder/status/1583008467052134400,"En dan lees je dit... Onbegrijpelijk!  Incompetente agenten, een schorsing op zijn minst zou op zijn plaats zijn voor deze ""hulpverleners""😡

Melding van bandensporen Hebe en Sanne werd al dag eerder gedaan: ‘Politie is in auto blijven zitten’ HTTP"
673,2022-10-20 08:12:59+00:00,PietersGerrie,"Twee doden gevonden in Kia, hoogstwaarschijnlijk vermiste Hebe en Sanne -Vreseselijk dit ongeval...Ik wil beide families langs deze weg condoleren en sterkte wensen de komende dagen 🙏 https://t.co/pkK21qXd2B",https://twitter.com/PietersGerrie/status/1583008365688807424,"Twee doden gevonden in Kia, hoogstwaarschijnlijk vermiste Hebe en Sanne -Vreseselijk dit ongeval...Ik wil beide families langs deze weg condoleren en sterkte wensen de komende dagen 🙏 HTTP"
674,2022-10-20 08:12:39+00:00,HumbleZephyr,"Ik laat de zaak Hebe en Sanne los. Is toch zinloos. Mark zullen we, vermoed ik, nog wel vaak voorbij zien komen, op tv, radio en twitter. Kolfje naar de hand van de media. Aaldering is ook een vaag figuur.",https://twitter.com/HumbleZephyr/status/1583008281789796354,"Ik laat de zaak Hebe en Sanne los. Is toch zinloos. Mark zullen we, vermoed ik, nog wel vaak voorbij zien komen, op tv, radio en twitter. Kolfje naar de hand van de media. Aaldering is ook een vaag figuur."
675,2022-10-20 08:12:24+00:00,psvfantoine,Mensen huilen bij de plek waar Hebe (10) en Sanne (26) zijn gevonden https://t.co/HRFKS90wHk,https://twitter.com/psvfantoine/status/1583008219261468672,Mensen huilen bij de plek waar Hebe (10) en Sanne (26) zijn gevonden HTTP
676,2022-10-20 08:11:44+00:00,BrekingNieuws,"De politie heeft woensdagavond twee overleden personen aangetroffen in een Kia Picanto bij knooppunt Empel. Ze twijfelt er niet aan dat de lichamen van de vermiste Hebe (10) en haar begeleidster Sanne (26) zijn.
https://t.co/DyGQPCVHWr",https://twitter.com/BrekingNieuws/status/1583008049777635329,"De politie heeft woensdagavond twee overleden personen aangetroffen in een Kia Picanto bij knooppunt Empel. Ze twijfelt er niet aan dat de lichamen van de vermiste Hebe (10) en haar begeleidster Sanne (26) zijn.
https://t.co/DyGQPCVHWr"
677,2022-10-20 08:09:36+00:00,BNDeStemOhout,Opvang Hebe en Sanne: ‘Het is hier een verdrietige toestand’ https://t.co/UcIxqThJMz https://t.co/icm1417EVe,https://twitter.com/BNDeStemOhout/status/1583007511904677889,Opvang Hebe en Sanne: ‘Het is hier een verdrietige toestand’ HTTP HTTP
678,2022-10-20 08:07:07+00:00,groensss,Melding van bandensporen Hebe en Sanne werd al dag eerder gedaan: ‘Politie is in auto blijven zitten’ https://t.co/kxqUQqttLn.  Deze snap ik over 100 jaar nog niet !!! Wtf,https://twitter.com/groensss/status/1583006886034833408,Melding van bandensporen Hebe en Sanne werd al dag eerder gedaan: ‘Politie is in auto blijven zitten’ HTTP  Deze snap ik over 100 jaar nog niet !!! Wtf
679,2022-10-20 08:07:01+00:00,robawezere,@Malandr43912981 Deze wap vond het nodig om de schuld aan het overlijden van Sanne en Hebe aan de vaccinatie te linken. Het is dus over duidelijk dat wappen echt over lijken gaan https://t.co/Y9RvXdMSi9,https://twitter.com/robawezere/status/1583006864253411328,@USER Deze wap vond het nodig om de schuld aan het overlijden van Sanne en Hebe aan de vaccinatie te linken. Het is dus over duidelijk dat wappen echt over lijken gaan HTTP
680,2022-10-20 08:06:53+00:00,CathLouisa1976,"Dit zou wel heel erg zijn...

#hebe #sanne #sannehebe https://t.co/qrwAXW4dMK",https://twitter.com/CathLouisa1976/status/1583006829159673858,"Dit zou wel heel erg zijn...

#hebe #sanne #sannehebe HTTP"
681,2022-10-20 08:05:10+00:00,Limburg_24,Vermiste Hebe (10) en Sanne hoogstwaarschijnlijk dood aangetroffen in te water geraakte auto https://t.co/XypoDB1yEW,https://twitter.com/Limburg_24/status/1583006398665089024,Vermiste Hebe (10) en Sanne hoogstwaarschijnlijk dood aangetroffen in te water geraakte auto HTTP
682,2022-10-20 08:04:56+00:00,RobBakk57092451,"Politie zocht dag eerder al op vindplaats Hebe en Sanne
https://t.co/nme6jFdC7s. Schandalig",https://twitter.com/RobBakk57092451/status/1583006336907763712,"Politie zocht dag eerder al op vindplaats Hebe en Sanne
https://t.co/nme6jFdC7s. Schandalig"
683,2022-10-20 08:04:46+00:00,HartvNL,"Peter tipte politie dinsdag al over sporen auto Hebe en Sanne, maar er gebeurde weinig https://t.co/hzPpXLRP6y",https://twitter.com/HartvNL/status/1583006296852176897,"Peter tipte politie dinsdag al over sporen auto Hebe en Sanne, maar er gebeurde weinig HTTP"
684,2022-10-20 08:02:43+00:00,AnitaVosmer,"Zoveel betrokkenheid bij Sanne en Hebe. Zoveel mensen die met liefde voor anderen zorgen, jullie zijn ònmisbaar.
Iedereen veel sterkte gewenst.
Sanne en Hebe...rust zacht. https://t.co/wND3UXa93D",https://twitter.com/AnitaVosmer/status/1583005781678780416,"Zoveel betrokkenheid bij Sanne en Hebe. Zoveel mensen die met liefde voor anderen zorgen, jullie zijn ònmisbaar.
Iedereen veel sterkte gewenst.
Sanne en Hebe...rust zacht. HTTP"
685,2022-10-20 08:02:05+00:00,inge_gubbels,"Wat je vreest en hoopt niet te lezen, wordt dan toch waar...
Rust zacht Hebe en Sanne 😥",https://twitter.com/inge_gubbels/status/1583005621388861441,"Wat je vreest en hoopt niet te lezen, wordt dan toch waar...
Rust zacht Hebe en Sanne 😥"
686,2022-10-20 08:01:46+00:00,RTLnieuws,De politie heeft dinsdagavond al bij knooppunt Empel gezocht naar Hebe en Sanne https://t.co/lu2kUhnfF1,https://twitter.com/RTLnieuws/status/1583005540619206657,De politie heeft dinsdagavond al bij knooppunt Empel gezocht naar Hebe en Sanne HTTP
687,2022-10-20 08:00:29+00:00,AmandaVos7,"Melding van bandensporen Hebe en Sanne werd al dag eerder gedaan: ‘Politie is in auto blijven zitten’
De politie kreeg op dinsdag al zeker één melding van de bandensporen bij knooppunt Empel
https://t.co/jEN7NQV2Wi",https://twitter.com/AmandaVos7/status/1583005216642736128,"Melding van bandensporen Hebe en Sanne werd al dag eerder gedaan: ‘Politie is in auto blijven zitten’
De politie kreeg op dinsdag al zeker één melding van de bandensporen bij knooppunt Empel
https://t.co/jEN7NQV2Wi"
688,2022-10-20 07:59:01+00:00,ErnaSchoonderbe,"Twee doden gevonden in Kia, hoogstwaarschijnlijk vermiste Hebe en Sanne - https://t.co/3sOjZn6afS
Ze zijn gevonden...😔🇳🇱💖💖",https://twitter.com/ErnaSchoonderbe/status/1583004847292682240,"Twee doden gevonden in Kia, hoogstwaarschijnlijk vermiste Hebe en Sanne - HTTP zijn gevonden...😔🇳🇱💖💖"
689,2022-10-20 07:58:20+00:00,Steward_Rieske,Rust zacht Sanne en Hebe wat erg wat er is gebeurd heel veel sterkte gewenst voor de nabestaanden #sannenhebe 🙏🏼❤️🙏🏼❤️🙏🏼❤️🙏🏼❤️,https://twitter.com/Steward_Rieske/status/1583004677947260929,Rust zacht Sanne en Hebe wat erg wat er is gebeurd heel veel sterkte gewenst voor de nabestaanden #sannenhebe 🙏🏼❤️🙏🏼❤️🙏🏼❤️🙏🏼❤️
690,2022-10-20 07:58:19+00:00,mauricewaalboer,Rust zacht Sanne en Hebe wat erg wat er is gebeurd heel veel sterkte gewenst voor de nabestaanden #sannenhebe 🙏🏼❤️🙏🏼❤️🙏🏼❤️🙏🏼❤️,https://twitter.com/mauricewaalboer/status/1583004674973581313,Rust zacht Sanne en Hebe wat erg wat er is gebeurd heel veel sterkte gewenst voor de nabestaanden #sannenhebe 🙏🏼❤️🙏🏼❤️🙏🏼❤️🙏🏼❤️
691,2022-10-20 07:58:07+00:00,Ymirko,"Wat een drama voor alle familieleden en vrienden van Hebe en Sanne, heel  veel sterkte!
🙏🏽🕯🕯 Dieptriest!",https://twitter.com/Ymirko/status/1583004624163721216,"Wat een drama voor alle familieleden en vrienden van Hebe en Sanne, heel  veel sterkte!
🙏🏽🕯🕯 Dieptriest!"
692,2022-10-20 07:57:25+00:00,hbvl,Hoe de auto van Hebe en Sanne uiteindelijk toch gevonden werd: “Je had hem niet zomaar kunnen zien liggen” https://t.co/6PHLWx28IU https://t.co/61OdYf6ShI,https://twitter.com/hbvl/status/1583004447789441025,Hoe de auto van Hebe en Sanne uiteindelijk toch gevonden werd: “Je had hem niet zomaar kunnen zien liggen” HTTP HTTP
693,2022-10-20 07:57:11+00:00,hbvl,"Twee lichamen aangetroffen in auto, politie “twijfelt er niet aan” dat het Hebe en Sanne zijn https://t.co/nWd59Sswwp https://t.co/PbIkJa6jE2",https://twitter.com/hbvl/status/1583004389090160640,"Twee lichamen aangetroffen in auto, politie “twijfelt er niet aan” dat het Hebe en Sanne zijn HTTP HTTP"
694,2022-10-20 07:56:32+00:00,mommyvanstijn,Mijn gedachten zijn bij de families van Sanne &amp; Hebe. 2 prachtige meiden.. sterkte lieve families en rust zacht meisjes 💔🤍#sannehebe,https://twitter.com/mommyvanstijn/status/1583004225453584384,Mijn gedachten zijn bij de families van Sanne &amp; Hebe. 2 prachtige meiden.. sterkte lieve families en rust zacht meisjes 💔🤍#sannehebe
695,2022-10-20 07:55:45+00:00,Belle22_11,@Scherprechter1 Blijkbaar zeer moeilijk te zien daar ook al stap je uit. Er moest een heli aan te pas komen. #hebe #empel,https://twitter.com/Belle22_11/status/1583004028560363521,@USER Blijkbaar zeer moeilijk te zien daar ook al stap je uit. Er moest een heli aan te pas komen. #hebe #empel
696,2022-10-20 07:55:44+00:00,Tommygunner,Beelden: auto Sanne en Hebe aangetroffen https://t.co/UMYqJZrfWQ via @telegraaf,https://twitter.com/Tommygunner/status/1583004024793538560,Beelden: auto Sanne en Hebe aangetroffen HTTP via @USER
697,2022-10-20 07:55:25+00:00,MuseumJoCas,Doemscenario werd werkelijkheid: zo zijn Hebe en Sanne gevonden https://t.co/1v4c1BAm8k,https://twitter.com/MuseumJoCas/status/1583003944917139457,Doemscenario werd werkelijkheid: zo zijn Hebe en Sanne gevonden HTTP
698,2022-10-20 07:54:44+00:00,Dwitteraar,"Bovenal m'n medeleven voor de ouders, familie en vrienden van Hebe en Sanne. Wát een onvoorstelbaar, niet te bevatten, immens verdriet...
💔💔😢😢

En verder graag ajb geen speculaties, beweringen of iets van dien aard voor nu. Het voelt zo ongepast 😔
#HebeSanne",https://twitter.com/Dwitteraar/status/1583003769801183233,"Bovenal m'n medeleven voor de ouders, familie en vrienden van Hebe en Sanne. Wát een onvoorstelbaar, niet te bevatten, immens verdriet...
💔💔😢😢

En verder graag ajb geen speculaties, beweringen of iets van dien aard voor nu. Het voelt zo ongepast 😔
#HebeSanne"
699,2022-10-20 07:53:03+00:00,geboers_greta,"TIJDLIJN. Doemscenario werd werkelijkheid: zo zijn Hebe en Sanne gevonden.

https://t.co/44gcSMJBN3",https://twitter.com/geboers_greta/status/1583003345530126337,"TIJDLIJN. Doemscenario werd werkelijkheid: zo zijn Hebe en Sanne gevonden.

https://t.co/44gcSMJBN3"
700,2022-10-20 07:52:18+00:00,wolvin023,"🕯🕊Rust zacht Lieverds🕊 🕯
De hemel heeft er 2 mooie engeltjes bij 
maar ook 2 mooie sterretjes ⭐⭐die helder zullen stralen 
We wensen de familie en hun naasten heel veel sterkte toe 🙏

#hebe #sanne 
#sannehebe #rustzacht @RTLnieuws @HartvNL  @NOS @omroepbrabant https://t.co/W787EJNg93",https://twitter.com/wolvin023/status/1583003159638994944,"🕯🕊Rust zacht Lieverds🕊 🕯
De hemel heeft er 2 mooie engeltjes bij 
maar ook 2 mooie sterretjes ⭐⭐die helder zullen stralen 
We wensen de familie en hun naasten heel veel sterkte toe 🙏

#hebe #sanne 
#sannehebe #rustzacht @USER @USER  @USER @USER HTTP"
701,2022-10-20 07:49:29+00:00,lppnieuws,"Kia met lichamen gevonden, vrijwel zeker van vermiste Hebe en Sanne 
https://t.co/8PeVo3YBVh",https://twitter.com/lppnieuws/status/1583002447928098817,"Kia met lichamen gevonden, vrijwel zeker van vermiste Hebe en Sanne 
https://t.co/8PeVo3YBVh"
702,2022-10-20 07:49:16+00:00,cvinclusie,"HEBE EN SANNE | Politie twijfelt niet: lichamen in gevonden Kia Picanto zijn van vermiste Hebe (10) en Sanne (26) 

Onze condoleances aan de nabestaanden. We wensen hen veel sterkte in deze moeilijke tijd.

https://t.co/AGVsws05dj ^VK",https://twitter.com/cvinclusie/status/1583002395604238337,"HEBE EN SANNE | Politie twijfelt niet: lichamen in gevonden Kia Picanto zijn van vermiste Hebe (10) en Sanne (26) 

Onze condoleances aan de nabestaanden. We wensen hen veel sterkte in deze moeilijke tijd.

https://t.co/AGVsws05dj ^VK"
703,2022-10-20 07:49:08+00:00,JenSchrijft,"Het ergste wat er kan gebeuren in je leven is je kind verliezen. Twee families verscheurd van verdriet. Laten we sociale media vullen met ballonnen voor Hebe en bloemen voor Sanne en zo de donkere kan van Twitter wegdrukken.

Veel licht en kracht voor de families 💔

#HebeEnSanne https://t.co/N2v0RHOnez",https://twitter.com/JenSchrijft/status/1583002363173871617,"Het ergste wat er kan gebeuren in je leven is je kind verliezen. Twee families verscheurd van verdriet. Laten we sociale media vullen met ballonnen voor Hebe en bloemen voor Sanne en zo de donkere kan van Twitter wegdrukken.

Veel licht en kracht voor de families 💔

#HebeEnSanne HTTP"
704,2022-10-20 07:49:07+00:00,bertus161057,Hebe Zwart en Sanne Bos mogelijk gevonden - https://t.co/Nukv9pgvEl,https://twitter.com/bertus161057/status/1583002359793299456,Hebe Zwart en Sanne Bos mogelijk gevonden - HTTP
705,2022-10-20 07:49:02+00:00,BNDeStemOhout,Burgemeester Geertruidenberg over Sanne en Hebe: ‘Dit raakt mij als mens en moeder diep’ https://t.co/bVqCOGdq6t,https://twitter.com/BNDeStemOhout/status/1583002338427822080,Burgemeester Geertruidenberg over Sanne en Hebe: ‘Dit raakt mij als mens en moeder diep’ HTTP
706,2022-10-20 07:48:56+00:00,HV_HeliMedia072,"Inmiddels hebben wij een bevestiging gekregen dat het om de vermiste #Hebe en #Sanne gaat die in de auto zijn aangetroffen bij #Empel

Namens @HV_HeliMedia072 en onze collega's van @MeldingenKN willen wij de nabestaanden enorm veel sterkte wensen met dit enorme verlies.",https://twitter.com/HV_HeliMedia072/status/1583002312699957249,"Inmiddels hebben wij een bevestiging gekregen dat het om de vermiste #Hebe en #Sanne gaat die in de auto zijn aangetroffen bij #Empel

Namens @USER en onze collega's van @USER willen wij de nabestaanden enorm veel sterkte wensen met dit enorme verlies."
707,2022-10-20 07:47:31+00:00,MeldingenKN,"Ook wij van meldingen Kennemerland kregen de bevestiging dat #Sanne en #hebe verongelukt zijn… Wij wensen de familie en vrienden van #Sanne en #Hebe heel veel sterkte! 🙏❤️

Team Meldingen Kennemerland. https://t.co/8BXdRlIXXE",https://twitter.com/MeldingenKN/status/1583001953541713921,"Ook wij van meldingen Kennemerland kregen de bevestiging dat #Sanne en #hebe verongelukt zijn… Wij wensen de familie en vrienden van #Sanne en #Hebe heel veel sterkte! 🙏❤️

Team Meldingen Kennemerland. HTTP"
708,2022-10-20 07:47:23+00:00,JvdWildenberg,Voor altijd stil! 💖rust zacht Hebe en Sanne https://t.co/gLmsPwdujy,https://twitter.com/JvdWildenberg/status/1583001921312686080,Voor altijd stil! 💖rust zacht Hebe en Sanne HTTP
709,2022-10-20 07:46:30+00:00,lppnieuws,"'Afwijkend bandenspoor leidde naar auto vermiste Hebe en Sanne' 
https://t.co/DTTdgFuKKa",https://twitter.com/lppnieuws/status/1583001700209549313,"'Afwijkend bandenspoor leidde naar auto vermiste Hebe en Sanne' 
https://t.co/DTTdgFuKKa"
710,2022-10-20 07:46:06+00:00,lppnieuws,"Tragisch eind aan zoektocht Sanne en Hebe: hier werden ze gevonden 
https://t.co/E16VhjhH4c",https://twitter.com/lppnieuws/status/1583001599898591233,"Tragisch eind aan zoektocht Sanne en Hebe: hier werden ze gevonden 
https://t.co/E16VhjhH4c"
711,2022-10-20 07:45:50+00:00,egbert15264835,"Melding van bandensporen Hebe en Sanne werd al dag eerder gedaan: ‘Politie is in auto blijven zitten’#dat verbaasd me niets van de politie,vertonen zelfde lakse gedrag als onze kabinet.kost veel geld maar je hebt er niets aan.
 https://t.co/zIw1zWxzJ0",https://twitter.com/egbert15264835/status/1583001531305295872,"Melding van bandensporen Hebe en Sanne werd al dag eerder gedaan: ‘Politie is in auto blijven zitten’#dat verbaasd me niets van de politie,vertonen zelfde lakse gedrag als onze kabinet.kost veel geld maar je hebt er niets aan.
 HTTP"
712,2022-10-20 07:45:08+00:00,LisettedeJonghS,"Bandensporen, een melding en dan als politie niet de auto uitgaan om het spoor te volgen ?? Melding van bandensporen Hebe en Sanne werd al dag eerder gedaan: ‘Politie is in auto blijven zitten’ https://t.co/3dwsadTuxi",https://twitter.com/LisettedeJonghS/status/1583001353458417664,"Bandensporen, een melding en dan als politie niet de auto uitgaan om het spoor te volgen ?? Melding van bandensporen Hebe en Sanne werd al dag eerder gedaan: ‘Politie is in auto blijven zitten’ HTTP"
713,2022-10-20 07:43:08+00:00,Pog3ko1,"@telegraaf Vreselijk 😥.
Heel veel sterkte voor de familie van Sanne en Hebe.",https://twitter.com/Pog3ko1/status/1583000852943409153,"@USER Vreselijk 😥.
Heel veel sterkte voor de familie van Sanne en Hebe."
714,2022-10-20 07:42:26+00:00,PoliZiek1,"De politie kreeg op dinsdag al één melding van de bandensporen bij knooppunt #Empel, waar gisteravond - ruim 24 uur later - uiteindelijk de auto van de vermiste Sanne en Hebe is gevonden.

Maar de Politie is in auto blijven zitten…😳

https://t.co/1ZdxjLSCqi",https://twitter.com/PoliZiek1/status/1583000677734748160,"De politie kreeg op dinsdag al één melding van de bandensporen bij knooppunt #Empel, waar gisteravond - ruim 24 uur later - uiteindelijk de auto van de vermiste Sanne en Hebe is gevonden.

Maar de Politie is in auto blijven zitten…😳

https://t.co/1ZdxjLSCqi"
715,2022-10-20 07:42:18+00:00,DagbladVoorburg,Politie keek dinsdagavond in buurt van vindplaats Hebe en Sanne https://t.co/0vrwqp6bIG,https://twitter.com/DagbladVoorburg/status/1583000640648724481,Politie keek dinsdagavond in buurt van vindplaats Hebe en Sanne HTTP
716,2022-10-20 07:42:16+00:00,WouterHVNL,"Net het stuk van de A59 richting A2 gereden bij knooppunt #empel. De plek waar de auto van  #sanne en #hebe gisteren gevonden werd. Het is opmerkelijk, bizar eigenlijk, dat niemand het ongeluk op klaarlichte dag zag gebeuren. #sannehebe #vught https://t.co/nOn6WNgNsn",https://twitter.com/WouterHVNL/status/1583000635288739840,"Net het stuk van de A59 richting A2 gereden bij knooppunt #empel. De plek waar de auto van  #sanne en #hebe gisteren gevonden werd. Het is opmerkelijk, bizar eigenlijk, dat niemand het ongeluk op klaarlichte dag zag gebeuren. #sannehebe #vught HTTP"
717,2022-10-20 07:41:33+00:00,argo55138420,"Ook dit zijn levende wezens, net als Hebe En Sanne.",https://twitter.com/argo55138420/status/1583000452119302144,"Ook dit zijn levende wezens, net als Hebe En Sanne."
718,2022-10-20 07:41:15+00:00,BillErhardus,"Melding van bandensporen Hebe en Sanne werd al dag eerder gedaan: ‘Politie is in auto blijven zitten’ tranentrekkende kop, alsof ze dan nog geleefd hadden. Schaam je ⁦@ADnl⁩  https://t.co/j5IHFfjXvw",https://twitter.com/BillErhardus/status/1583000376659578888,"Melding van bandensporen Hebe en Sanne werd al dag eerder gedaan: ‘Politie is in auto blijven zitten’ tranentrekkende kop, alsof ze dan nog geleefd hadden. Schaam je ⁦@ADnl⁩  HTTP"
719,2022-10-20 07:41:00+00:00,RanzigeRidder,"😢🕯️R.I.P. Mijn gedachten gaan uit naar de nabestaanden van #Hebe en #Sanne 

Politie: geen twijfel dat doden in Kia Picanto Hebe en Sanne zijn https://t.co/iwUJ8A24j2 via @@nos",https://twitter.com/RanzigeRidder/status/1583000314923188225,"😢🕯️R.I.P. Mijn gedachten gaan uit naar de nabestaanden van #Hebe en #Sanne 

Politie: geen twijfel dat doden in Kia Picanto Hebe en Sanne zijn HTTP via @USER"
720,2022-10-20 07:40:57+00:00,AntoinetvanTilb,@EConfurius Goedemorgen Elly ik heb juist het nieuws 📰 gezien van Hebe en Sanne het verschrikkelijk 😥 maar toch een mooie dag gewenst 🌺😽🐈🙋‍♀️👋🫶🏽❤️‍🩹🐾,https://twitter.com/AntoinetvanTilb/status/1583000302500081664,@USER Goedemorgen Elly ik heb juist het nieuws 📰 gezien van Hebe en Sanne het verschrikkelijk 😥 maar toch een mooie dag gewenst 🌺😽🐈🙋‍♀️👋🫶🏽❤️‍🩹🐾
721,2022-10-20 07:40:45+00:00,BiBisBeautyand,"Goed gedaan 😤.
Melding van bandensporen Hebe en Sanne werd al dag eerder gedaan: ‘Politie is in auto blijven zitten’ https://t.co/dXjDvd82ce",https://twitter.com/BiBisBeautyand/status/1583000254269763585,"Goed gedaan 😤.
Melding van bandensporen Hebe en Sanne werd al dag eerder gedaan: ‘Politie is in auto blijven zitten’ HTTP"
722,2022-10-20 07:40:17+00:00,AndreTourny,"Twee lichamen aangetroffen in auto, politie “twijfelt er niet aan” dat het Hebe en Sanne zijn https://t.co/nK2Wlc2cZ9",https://twitter.com/AndreTourny/status/1583000135293751296,"Twee lichamen aangetroffen in auto, politie “twijfelt er niet aan” dat het Hebe en Sanne zijn HTTP"
723,2022-10-20 07:40:00+00:00,IJsselmonde_eo,Politie keek dinsdagavond in buurt van vindplaats Hebe en Sanne https://t.co/0ZhjQWrdxT #Rotterdam,https://twitter.com/IJsselmonde_eo/status/1583000064867590145,Politie keek dinsdagavond in buurt van vindplaats Hebe en Sanne HTTP #Rotterdam
724,2022-10-20 07:39:13+00:00,DBalbrandswaard,Politie keek dinsdagavond in buurt van vindplaats Hebe en Sanne https://t.co/xcfntYIXSE,https://twitter.com/DBalbrandswaard/status/1582999867760160768,Politie keek dinsdagavond in buurt van vindplaats Hebe en Sanne HTTP
725,2022-10-20 07:38:12+00:00,CapelsDagblad,Politie keek dinsdagavond in buurt van vindplaats Hebe en Sanne #Capelle https://t.co/cTYry14jWT,https://twitter.com/CapelsDagblad/status/1582999611983032321,Politie keek dinsdagavond in buurt van vindplaats Hebe en Sanne #Capelle HTTP
726,2022-10-20 07:38:05+00:00,maasje70,Rust zacht Hebe en Sanne. Vreselijk. 🙏🏻🥲,https://twitter.com/maasje70/status/1582999581138513921,Rust zacht Hebe en Sanne. Vreselijk. 🙏🏻🥲
727,2022-10-20 07:37:16+00:00,Dagblad010tweet,Politie keek dinsdagavond in buurt van vindplaats Hebe en Sanne https://t.co/tE0y38dTsi,https://twitter.com/Dagblad010tweet/status/1582999373796909057,Politie keek dinsdagavond in buurt van vindplaats Hebe en Sanne HTTP
728,2022-10-20 07:37:05+00:00,erikfpmb,Dramatische ontknoping in de zaak van vermiste Hebe en Sanne https://t.co/DUpBmCzXMI,https://twitter.com/erikfpmb/status/1582999327672532992,Dramatische ontknoping in de zaak van vermiste Hebe en Sanne HTTP
729,2022-10-20 07:36:44+00:00,zoetermeersdb,Politie keek dinsdagavond in buurt van vindplaats Hebe en Sanne https://t.co/AdJwNlnUTr #zoetermeer,https://twitter.com/zoetermeersdb/status/1582999241651212288,Politie keek dinsdagavond in buurt van vindplaats Hebe en Sanne HTTP #zoetermeer
730,2022-10-20 07:36:42+00:00,rijswijkonline,Politie keek dinsdagavond in buurt van vindplaats Hebe en Sanne https://t.co/Upf55ojh4C #Rijswijk,https://twitter.com/rijswijkonline/status/1582999232788672513,Politie keek dinsdagavond in buurt van vindplaats Hebe en Sanne HTTP #Rijswijk
731,2022-10-20 07:36:13+00:00,GoudsDagblad,Politie keek dinsdagavond in buurt van vindplaats Hebe en Sanne https://t.co/wSAHfRWSZv,https://twitter.com/GoudsDagblad/status/1582999112097546241,Politie keek dinsdagavond in buurt van vindplaats Hebe en Sanne HTTP
732,2022-10-20 07:36:06+00:00,dagblad070,"Politie keek dinsdagavond in buurt van vindplaats Hebe en Sanne  

https://t.co/zV69xg8O25",https://twitter.com/dagblad070/status/1582999084042194944,"Politie keek dinsdagavond in buurt van vindplaats Hebe en Sanne  

https://t.co/zV69xg8O25"
733,2022-10-20 07:35:34+00:00,barendrechtsdb,Politie keek dinsdagavond in buurt van vindplaats Hebe en Sanne  https://t.co/oLxPiBnyh5,https://twitter.com/barendrechtsdb/status/1582998948054433792,Politie keek dinsdagavond in buurt van vindplaats Hebe en Sanne  HTTP
